,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,PavedDrive,MoSold,YrSold,SaleType,SaleCondition,SalePrice
313,20.0,186641.26585577757,17673.5,177526.0560522696,212540.25,201440.97222222222,177358.8269362577,174008.3174904943,0,239529.3552631579,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,7.0,5.0,1965.0,1965,206094.0541958042,176563.76987447697,191693.25,190821.0,2,2,149508.12223974764,164689.80555555556,2,1,182896.38943028485,2036.0,2036.0,2,3.0,1.0,2,8.0,7,2,6,2009,171367.35477505918,173311.0876460768,340037.5
314,70.0,125457.08256880734,9600.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,127030.9424778761,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,7.0,1925.0,1990,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,2,2,131366.67465753425,178375.568627451,4,1,182896.38943028485,832.0,1641.0,1,3.0,1.0,4,6.0,7,2,8,2006,171367.35477505918,173311.0876460768,178000.0
315,60.0,186641.26585577757,7795.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,192380.29746835443,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,5.0,2004.0,2005,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,716.0,1432.0,2,3.0,1.0,3,6.0,7,2,7,2009,171367.35477505918,173311.0876460768,188500.0
316,60.0,186641.26585577757,13005.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,177408.80608365018,2,189050.0684931507,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,7.0,1980.0,1980,170094.8115687993,176563.76987447697,217102.38524590165,217920.75833333333,3,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,1153.0,2353.0,2,4.0,1.0,4,10.0,7,2,8,2009,171367.35477505918,173311.0876460768,260000.0
317,60.0,213539.5923076923,9000.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,224056.5465116279,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,8.0,5.0,2006.0,2006,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1088.0,1959.0,2,3.0,1.0,3,8.0,7,2,12,2007,171367.35477505918,173311.0876460768,270000.0
318,60.0,186641.26585577757,9900.0,177526.0560522696,162895.42864864864,201440.97222222222,177358.8269362577,174008.3174904943,1,297854.15853658534,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,5.0,1993.0,1993,170094.8115687993,176563.76987447697,159924.63513513515,164280.28502415458,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1372.0,2646.0,2,4.0,1.0,3,9.0,7,2,4,2009,171367.35477505918,173311.0876460768,260000.0
319,80.0,186641.26585577757,14115.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,189050.0684931507,180544.67460317462,177573.58892733563,181533.3168032787,166627.03846153847,7.0,5.0,1980.0,1980,170094.8115687993,176563.76987447697,175896.43055555556,168112.38732394367,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,1472.0,1472.0,2,3.0,1.0,2,6.0,7,2,6,2009,171367.35477505918,173311.0876460768,187500.0
320,60.0,186641.26585577757,16259.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,288322.5779220779,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,9.0,5.0,2006.0,2006,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1249.0,2596.0,3,4.0,1.0,3,9.0,7,2,9,2006,254032.98770491802,251881.22,340037.5
321,60.0,186641.26585577757,12099.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,288322.5779220779,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,8.0,5.0,2004.0,2004,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1136.0,2468.0,2,4.0,1.0,3,10.0,7,2,6,2007,171367.35477505918,173311.0876460768,340037.5
322,60.0,186641.26585577757,10380.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,186555.7966101695,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,5.0,1986.0,1987,170094.8115687993,176563.76987447697,175896.43055555556,168112.38732394367,3,2,149508.12223974764,178375.568627451,4,1,182896.38943028485,1553.0,2730.0,2,4.0,1.0,3,8.0,7,2,8,2007,171367.35477505918,173311.0876460768,301000.0
323,20.0,125457.08256880734,5820.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,127030.9424778761,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,3.0,7.5,1955.0,2005,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,3,149508.12223974764,178375.568627451,4,1,182896.38943028485,1163.0,1163.0,1,3.0,1.0,2,6.0,7,2,7,2006,171367.35477505918,173311.0876460768,126175.0
324,80.0,186641.26585577757,11275.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,145825.02444444445,212817.76315789475,177573.58892733563,181533.3168032787,166627.03846153847,7.0,7.0,1967.0,2007,180568.42857142858,241400.0,147215.9781553398,147579.0228426396,3,3,149508.12223974764,178375.568627451,4,1,182896.38943028485,1898.0,2747.625,2,4.5,1.0,3,10.0,7,2,6,2010,171367.35477505918,173311.0876460768,242000.0
325,45.0,125457.08256880734,5000.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,100123.78378378379,138400.0,177573.58892733563,181533.3168032787,110150.0,5.0,6.0,1941.0,1950,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,2,149508.12223974764,178375.568627451,0,0,107675.44444444444,803.0,803.0,1,2.0,1.0,2,5.0,7,2,12,2007,171367.35477505918,173311.0876460768,87000.0
326,120.0,186641.26585577757,10846.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,213260.81914893616,2,234685.22727272726,180544.67460317462,177573.58892733563,181260.05263157896,173044.18112947658,8.0,5.0,1993.0,1993,170094.8115687993,176563.76987447697,191693.25,190821.0,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1719.0,1719.0,1,1.0,1.0,3,6.0,7,2,5,2008,269600.0,173311.0876460768,324000.0
327,20.0,186641.26585577757,11600.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,6.0,5.0,1960.0,1960,206094.0541958042,176563.76987447697,147215.9781553398,147579.0228426396,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,1383.0,1383.0,1,3.0,1.0,2,7.0,7,2,4,2006,171367.35477505918,173311.0876460768,145250.0
328,75.0,186641.26585577757,11888.0,177526.0560522696,200291.10640495867,143104.07936507938,177358.8269362577,174008.3174904943,2,124834.05172413793,212817.76315789475,177573.58892733563,181533.3168032787,157354.54545454544,6.0,6.0,1916.0,1994,170094.8115687993,176563.76987447697,147215.9781553398,154805.59210526315,2,2,131366.67465753425,178375.568627451,3,0,122196.89361702128,1445.0,2134.0,2,4.5,1.0,3,10.0,7,2,7,2009,171367.35477505918,173311.0876460768,214500.0
329,70.0,125457.08256880734,6402.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,100123.78378378379,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,5.0,5.0,1920.0,1950,170094.8115687993,176563.76987447697,147215.9781553398,154805.59210526315,2,2,217630.31607418857,178375.568627451,2,0,182896.38943028485,596.0,1192.0,1,3.0,1.0,2,6.0,7,0,7,2009,171367.35477505918,173311.0876460768,78000.0
330,90.0,186641.26585577757,10624.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,180544.67460317462,177573.58892733563,133541.07692307694,173044.18112947658,5.0,4.0,1964.0,1964,170094.8115687993,176563.76987447697,159924.63513513515,164280.28502415458,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,1728.0,1728.0,2,4.5,1.0,2,10.0,7,2,11,2007,171367.35477505918,173311.0876460768,119000.0
331,20.0,186641.26585577757,8176.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,6.0,1958.0,1992,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,2,2,149508.12223974764,178375.568627451,1,1,182896.38943028485,1056.0,1056.0,1,3.0,1.0,2,6.0,7,2,8,2007,171367.35477505918,173311.0876460768,139000.0
332,20.0,186641.26585577757,10655.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,288322.5779220779,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,8.0,5.0,2003.0,2004,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1629.0,1629.0,2,3.0,1.0,3,7.0,7,2,10,2009,171367.35477505918,173311.0876460768,284000.0
333,120.0,125457.08256880734,8198.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,208475.0,2,288322.5779220779,180544.67460317462,177573.58892733563,181260.05263157896,173044.18112947658,7.0,5.0,2004.0,2004,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1358.0,1358.0,2,2.0,1.0,3,6.0,7,2,7,2008,171367.35477505918,173311.0876460768,207000.0
334,60.0,186641.26585577757,9042.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,192380.29746835443,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,6.0,5.0,1998.0,1998,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,2,217630.31607418857,178375.568627451,3,1,182896.38943028485,943.0,1638.0,2,3.0,1.0,2,7.0,7,2,7,2008,171367.35477505918,173311.0876460768,192000.0
335,145.0,186641.26585577757,17673.5,130190.5,200291.10640495867,220184.57,177358.8269362577,177408.80608365018,0,239529.3552631579,180544.67460317462,177573.58892733563,128432.25806451614,142396.44805194804,5.0,6.0,1965.0,1965,170094.8115687993,176563.76987447697,175896.43055555556,168112.38732394367,2,2,149508.12223974764,178375.568627451,4,1,182896.38943028485,1619.0,1786.0,2,3.0,1.0,2,7.0,7,2,8,2008,171367.35477505918,173311.0876460768,228950.0
336,20.0,186641.26585577757,14157.0,177526.0560522696,200291.10640495867,220184.57,177358.8269362577,177408.80608365018,2,275573.5,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,9.0,5.0,2005.0,2006,206094.0541958042,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1922.0,1922.0,2,3.0,1.0,3,8.0,7,2,7,2007,171367.35477505918,173311.0876460768,340037.5
337,20.0,186641.26585577757,9135.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,7.0,5.0,2002.0,2003,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1536.0,1536.0,2,3.0,1.0,3,7.0,7,2,12,2008,171367.35477505918,173311.0876460768,214000.0
338,20.0,186641.26585577757,14145.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,189050.0684931507,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,7.0,7.0,1984.0,1998,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,3,2,149508.12223974764,178375.568627451,4,1,182896.38943028485,1621.0,1621.0,2,3.0,1.0,3,8.0,7,2,5,2006,171367.35477505918,173311.0876460768,202500.0
339,20.0,186641.26585577757,12400.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,142475.4814814815,177573.58892733563,181533.3168032787,173044.18112947658,6.0,7.0,1958.0,1998,206094.0541958042,176563.76987447697,147215.9781553398,147579.0228426396,2,2,149508.12223974764,178375.568627451,2,1,122196.89361702128,1215.0,1215.0,1,3.0,1.0,2,6.0,7,2,6,2009,171367.35477505918,173311.0876460768,155000.0
340,60.0,186641.26585577757,14191.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,239529.3552631579,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,8.0,5.0,2002.0,2002,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,993.0,1908.0,2,4.0,1.0,3,9.0,7,2,4,2010,171367.35477505918,173311.0876460768,202900.0
341,20.0,131558.375,8400.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,186555.7966101695,142475.4814814815,177573.58892733563,181533.3168032787,173044.18112947658,4.0,4.0,1950.0,1950,170094.8115687993,176563.76987447697,147215.9781553398,114060.55,1,1,149508.12223974764,178375.568627451,3,1,182896.38943028485,841.0,841.0,1,2.0,1.0,2,4.0,7,0,9,2009,171367.35477505918,173311.0876460768,82000.0
342,90.0,186641.26585577757,8544.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,180544.67460317462,177573.58892733563,133541.07692307694,173044.18112947658,3.0,4.0,1949.0,1950,170094.8115687993,176563.76987447697,159813.0,154329.67307692306,2,2,107365.625,92100.0,1,0,122196.89361702128,1040.0,1040.0,2,2.0,1.0,2,6.0,7,2,5,2006,171367.35477505918,173311.0876460768,87500.0
343,120.0,186641.26585577757,8849.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,288322.5779220779,180544.67460317462,177573.58892733563,181260.05263157896,173044.18112947658,9.0,5.0,2005.0,2005,206094.0541958042,176563.76987447697,149016.80681818182,149386.43691588784,4,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1684.0,1684.0,2,2.0,1.0,4,6.0,7,2,7,2008,171367.35477505918,173311.0876460768,266000.0
344,145.0,125457.08256880734,2592.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,98576.4705882353,180544.67460317462,177573.58892733563,181260.05263157896,203636.7393258427,5.0,3.5,1976.0,1976,170094.8115687993,176563.76987447697,217102.38524590165,217920.75833333333,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,536.0,1112.0,1,3.0,1.0,2,4.0,7,2,4,2010,171367.35477505918,173311.0876460768,85000.0
345,50.0,186641.26585577757,6435.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,124834.05172413793,181205.75,177573.58892733563,181533.3168032787,142396.44805194804,6.0,5.0,1939.0,1950,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,2,131366.67465753425,178375.568627451,3,1,182896.38943028485,972.0,1577.0,1,3.0,1.0,1,6.0,7,2,10,2006,171367.35477505918,173311.0876460768,140200.0
346,20.0,186641.26585577757,12772.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,213260.81914893616,2,145825.02444444445,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,6.0,7.5,1960.0,1998,206094.0541958042,176563.76987447697,149016.80681818182,149386.43691588784,2,3,149508.12223974764,178375.568627451,2,1,182896.38943028485,958.0,958.0,1,2.0,1.0,2,5.0,7,2,4,2007,171367.35477505918,173311.0876460768,151500.0
347,20.0,186641.26585577757,17600.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,6.0,5.0,1960.0,1960,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,2,2,149508.12223974764,178375.568627451,4,1,122196.89361702128,1478.0,1478.0,2,3.0,1.0,2,6.0,7,2,12,2009,171367.35477505918,173311.0876460768,157500.0
348,145.0,186641.26585577757,2448.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,288322.5779220779,180544.67460317462,177573.58892733563,135911.62790697673,203636.7393258427,7.0,5.0,2003.0,2004,170094.8115687993,176563.76987447697,208407.1941747573,154805.59210526315,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,764.0,1626.0,2,2.0,1.0,3,6.0,7,2,10,2008,171367.35477505918,173311.0876460768,154000.0
349,60.0,186641.26585577757,17673.5,177526.0560522696,223401.43902439025,176679.91456903127,177358.8269362577,174008.3174904943,2,288322.5779220779,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,9.0,5.0,2005.0,2006,206094.0541958042,176563.76987447697,217102.38524590165,217920.75833333333,4,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1848.0,2728.0,2,4.0,1.0,4,10.0,7,2,4,2006,254032.98770491802,251881.22,340037.5
350,120.0,186641.26585577757,7820.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,288322.5779220779,180544.67460317462,177573.58892733563,181260.05263157896,173044.18112947658,9.0,5.0,2007.0,2007,206094.0541958042,176563.76987447697,149016.80681818182,149386.43691588784,4,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1869.0,1869.0,2,2.0,1.0,4,6.0,7,2,12,2007,254032.98770491802,251881.22,318061.0
351,120.0,186641.26585577757,5271.0,177526.0560522696,200291.10640495867,201440.97222222222,177358.8269362577,174008.3174904943,1,212565.42857142858,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,7.0,5.0,1986.0,1986,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,2,2,217630.31607418857,178375.568627451,3,1,182896.38943028485,1453.0,1453.0,1,2.0,1.0,3,6.0,7,2,12,2006,171367.35477505918,142517.09405940594,190000.0
352,50.0,186641.26585577757,9084.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,128219.7,132279.94791666666,177573.58892733563,181533.3168032787,142396.44805194804,5.0,6.0,1941.0,1950,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,2,149508.12223974764,178375.568627451,2,0,182896.38943028485,616.0,1111.0,1,3.0,1.0,2,5.0,7,2,3,2008,143700.0,173311.0876460768,95000.0
